category,gender,ratio_hw,ratio_jf,ratio_fw,ratio_fj
Heart,Female,1.2182678739308517,0.877807631482085,0.8949548308078963,1.0195341196759249
Heart,Male,1.1853310096014387,0.8737680786592225,0.8969124703085953,1.0264880260731055
Heart,Female,1.1660513956786598,0.8626191179690669,0.9181931597054533,1.0644247740152444
Heart,Male,1.1995161440075583,0.8383891787410991,0.9418930213850348,1.1234556042330535
Heart,Male,1.1547846629640635,0.8689548099031829,0.9100007691494303,1.0472360113304635
Heart,Female,1.2295090565226396,0.8757445616759664,0.9068200377588744,1.0354846349527276
Heart,Male,1.1870136565243572,0.8689760111023765,0.9216591118979184,1.0606266457559725
Heart,Female,1.252341438875172,0.8636465157797477,0.9197445770707311,1.064954886363821
Heart,Male,1.1866416945478027,0.8646152219388715,0.9387148322127566,1.0857024123490668
Heart,Male,1.1892783826532813,0.8654291848210702,0.9199456884153602,1.062993604272268
Heart,Male,1.1989507658555505,0.8734305581964643,0.9289740715980833,1.063592363331448
Heart,Male,1.2229992317651384,0.8675873889686224,0.9139509056140842,1.0534395926392823
Heart,Female,1.2066380847146279,0.8918642286549011,0.8938196000293223,1.00219245408841
Heart,Male,1.2058142168021895,0.8779020254266546,0.9161653501472706,1.0435849600666092
Heart,Female,1.1774824270683293,0.8615738997470438,0.9282459066294236,1.0773839677617376
Heart,Female,1.2495343631012112,0.8875920892259016,0.9024900941854606,1.0167847428344614
Heart,Female,1.299530183333559,0.8584748420989659,0.9145387822210949,1.0653064450730472
Heart,Male,1.1839152511071453,0.8401108804469385,0.93579924482653,1.1138996846805334
Heart,Female,1.1582184514078164,0.840733117887444,0.932579742362166,1.1092458742502138
Heart,Female,1.1835736374407086,0.862947964192584,0.9368025003575712,1.0855839972159724
Heart,Female,1.1623472913324502,0.8736577444576912,0.889203597883655,1.0177939857164702
Heart,Male,1.1954750233691604,0.9004862985832213,0.8949845092223252,0.9938902020280017
Heart,Male,1.1784287746330402,0.8682935380953911,0.8978386950252284,1.0340266921652381
Heart,Female,1.3506367412687665,0.8930583198397118,0.8802692671680492,0.9856794876800901
Heart,Female,1.2240336420156512,0.8860310787526301,0.8922041781908943,1.0069671364654103
Heart,Female,1.1882814083754787,0.8561530916757638,0.9093991268904512,1.0621921893787336
Heart,Female,1.2230343789302263,0.8990246156812525,0.8916322217138114,0.9917773175077755
Heart,Female,1.1631697835366335,0.8831714609730819,0.8717460581324452,0.9870632110008989
Heart,Female,1.2283709750868608,0.8684389607389777,0.8899025983148847,1.024715194211972
Heart,Female,1.244877843840384,0.8846175394268146,0.905037178961915,1.023083014551499
Heart,Female,1.2082169496770294,0.876212940732975,0.9015048597889852,1.0288650371162664
Heart,Female,1.1853229914424244,0.8620501797268709,0.9177638157945659,1.0646292262073966
Heart,Female,1.3050316098551362,0.8726265103392857,0.9120368570600009,1.045162903319763
Heart,Female,1.2271729701373904,0.8524938436389772,0.9134221781451595,1.0714707032324151
Heart,Male,1.181624065115782,0.8776283621273063,0.9113732937300196,1.038450137961492
Heart,Female,1.2647691230205254,0.8995862936182023,0.9009363657679796,1.0015007700310188
Heart,Female,1.150191454211451,0.8562862964653599,0.9110489855963722,1.0639537142624675
Heart,Female,1.2020525212629625,0.8552937957595285,0.9218814623825382,1.0778535597395251
Heart,Female,1.2210742678888002,0.8840351858803646,0.8914069402864752,1.0083387567868913
Heart,Female,1.1358861456072806,0.8668630074284116,0.9115599903620255,1.05156176068259
Heart,Female,1.2447330412307258,0.847407347912543,0.9289289374011337,1.0962011831610932
Heart,Female,1.2724204751548298,0.869883687748378,0.910900660943439,1.0471522500913082
Heart,Female,1.219274292373743,0.8942375380687264,0.8854194634971403,0.9901390020031697
Heart,Female,1.2723816216136121,0.8726464336917268,0.9222166638689343,1.0568044837672697
Heart,Male,1.1684633689475925,0.8594538686897001,0.9026595789992391,1.050271122027072
Heart,Female,1.1771048806550635,0.8721422141696124,0.895337274720694,1.0265955026304583
Heart,Female,1.1915856591752114,0.8589659492677905,0.9203099237225283,1.0714160724380628
Heart,Female,1.1430157030431511,0.8693325234532269,0.9154263245784301,1.0530220598926934
Heart,Female,1.1976960527447267,0.8813360501158966,0.8822714732566879,1.0010613694295931
Heart,Female,1.1699580207863542,0.887651864017485,0.8914700584188913,1.0043014548340217
